TICK  873 - RF2<-memI[0xA]; PC++ | RF2=13/0xD
TICK  874 - JNE not taken | PC=11/0xB; N=0,Z=1,V=0,C=0
TICK  875 @ 0x83000000 -  JMP JAbsAddr; PC++ | PC=12/0xC
TICK  876 - PC<-memI[0x2]| PC=2/0x2
TICK  877 @ 0x04C20000 -  MOV MvMemReg; PC++ | PC=3/0x3
TICK  878 - RF1<-memI[3], PC++ | RF1=108/0x6C
TICK  879 - RM1<-memD[6C] | RM1=1/0x1
TICK  880 - RM1<-memD[6D] | RM1=1/0x1
TICK  881 - RM1<-memD[6E] | RM1=1/0x1
TICK  882 - RM1<-memD[6F] | RM1=   1/0x1
TICK  884 @ 0x0B802000 -  PUSH SingleReg; PC++ | PC=5/0x5
TICK  885 - SP=SP-4 | SP=404/0x194
TICK  886 - RF1=SP | SP=404/0x194
TICK  887 - memD[0x194]<-RM1 | memD[0x194]=0x1
TICK  888 - memD[0x195]<-RM1 | memD[0x195]=0x0
TICK  889 - memD[0x196]<-RM1 | memD[0x196]=0x0
TICK  890 - memD[0x197]<-RM1 | memD[0x197]=0x0
TICK  891 @ 0x04240000 -  MOV MvImmReg; PC++ | PC=6/0x6
TICK  892 - RM2<-#1; PC++ | SP=404/0x194
TICK  893 @ 0x0F820000 -  POP SingleReg; PC++ | PC=8/0x8
TICK  894 - RF1<-SP | RF1=404/0x194
TICK  895 - RM1<-memD[194] | RM1=1/0x1
TICK  896 - RM1<-memD[195] | RM1=1/0x1
TICK  897 - RM1<-memD[196] | RM1=1/0x1
TICK  898 - RM1<-memD[197] | RM1=   1/0x1
TICK  899 - SP=SP+4 | SP=404/0x194
TICK  900 @ 0x51C02400 -  CMP RegReg; PC++ | PC=9/0x9
TICK  901 - CMP RM1, RM2 | N=0,Z=1,V=0,C=0; RM1=1/0x1 RM2=1/0x1
TICK  902 @ 0xC7000000 -  JNE JAbsAddr; PC++ | PC=10/0xA
TICK  903 - RF2<-memI[0xA]; PC++ | RF2=13/0xD
TICK  904 - JNE not taken | PC=11/0xB; N=0,Z=1,V=0,C=0
TICK  905 @ 0x83000000 -  JMP JAbsAddr; PC++ | PC=12/0xC
TICK  906 - PC<-memI[0x2]| PC=2/0x2
TICK  907 @ 0x04C20000 -  MOV MvMemReg; PC++ | PC=3/0x3
TICK  908 - RF1<-memI[3], PC++ | RF1=108/0x6C
TICK  909 - RM1<-memD[6C] | RM1=1/0x1
TICK  910 - RM1<-memD[6D] | RM1=1/0x1
TICK  911 - RM1<-memD[6E] | RM1=1/0x1
TICK  912 - RM1<-memD[6F] | RM1=   1/0x1
TICK  914 @ 0x0B802000 -  PUSH SingleReg; PC++ | PC=5/0x5
TICK  915 - SP=SP-4 | SP=404/0x194
TICK  916 - RF1=SP | SP=404/0x194
TICK  917 - memD[0x194]<-RM1 | memD[0x194]=0x1
TICK  918 - memD[0x195]<-RM1 | memD[0x195]=0x0
TICK  919 - memD[0x196]<-RM1 | memD[0x196]=0x0
TICK  920 - memD[0x197]<-RM1 | memD[0x197]=0x0
TICK  921 @ 0x04240000 -  MOV MvImmReg; PC++ | PC=6/0x6
TICK  922 - RM2<-#1; PC++ | SP=404/0x194
TICK  923 @ 0x0F820000 -  POP SingleReg; PC++ | PC=8/0x8
TICK  924 - RF1<-SP | RF1=404/0x194
TICK  925 - RM1<-memD[194] | RM1=1/0x1
TICK  926 - RM1<-memD[195] | RM1=1/0x1
TICK  927 - RM1<-memD[196] | RM1=1/0x1
TICK  928 - RM1<-memD[197] | RM1=   1/0x1
TICK  929 - SP=SP+4 | SP=404/0x194
TICK  930 @ 0x51C02400 -  CMP RegReg; PC++ | PC=9/0x9
TICK  931 - CMP RM1, RM2 | N=0,Z=1,V=0,C=0; RM1=1/0x1 RM2=1/0x1
TICK  932 @ 0xC7000000 -  JNE JAbsAddr; PC++ | PC=10/0xA
TICK  933 - RF2<-memI[0xA]; PC++ | RF2=13/0xD
TICK  934 - JNE not taken | PC=11/0xB; N=0,Z=1,V=0,C=0
TICK  935 @ 0x83000000 -  JMP JAbsAddr; PC++ | PC=12/0xC
TICK  936 - PC<-memI[0x2]| PC=2/0x2
TICK  937 @ 0x04C20000 -  MOV MvMemReg; PC++ | PC=3/0x3
TICK  938 - RF1<-memI[3], PC++ | RF1=108/0x6C
TICK  939 - RM1<-memD[6C] | RM1=1/0x1
TICK  940 - RM1<-memD[6D] | RM1=1/0x1
TICK  941 - RM1<-memD[6E] | RM1=1/0x1
TICK  942 - RM1<-memD[6F] | RM1=   1/0x1
TICK  944 @ 0x0B802000 -  PUSH SingleReg; PC++ | PC=5/0x5
TICK  945 - SP=SP-4 | SP=404/0x194
TICK  946 - RF1=SP | SP=404/0x194
TICK  947 - memD[0x194]<-RM1 | memD[0x194]=0x1
TICK  948 - memD[0x195]<-RM1 | memD[0x195]=0x0
TICK  949 - memD[0x196]<-RM1 | memD[0x196]=0x0
TICK  950 - memD[0x197]<-RM1 | memD[0x197]=0x0
TICK  951 @ 0x04240000 -  MOV MvImmReg; PC++ | PC=6/0x6
TICK  952 - RM2<-#1; PC++ | SP=404/0x194
TICK  953 @ 0x0F820000 -  POP SingleReg; PC++ | PC=8/0x8
TICK  954 - RF1<-SP | RF1=404/0x194
TICK  955 - RM1<-memD[194] | RM1=1/0x1
TICK  956 - RM1<-memD[195] | RM1=1/0x1
TICK  957 - RM1<-memD[196] | RM1=1/0x1
TICK  958 - RM1<-memD[197] | RM1=   1/0x1
TICK  959 - SP=SP+4 | SP=404/0x194
TICK  960 @ 0x51C02400 -  CMP RegReg; PC++ | PC=9/0x9
TICK  961 - CMP RM1, RM2 | N=0,Z=1,V=0,C=0; RM1=1/0x1 RM2=1/0x1
TICK  962 @ 0xC7000000 -  JNE JAbsAddr; PC++ | PC=10/0xA
TICK  963 - RF2<-memI[0xA]; PC++ | RF2=13/0xD
TICK  964 - JNE not taken | PC=11/0xB; N=0,Z=1,V=0,C=0
TICK  965 @ 0x83000000 -  JMP JAbsAddr; PC++ | PC=12/0xC
TICK  966 - PC<-memI[0x2]| PC=2/0x2
TICK  967 @ 0x04C20000 -  MOV MvMemReg; PC++ | PC=3/0x3
TICK  968 - RF1<-memI[3], PC++ | RF1=108/0x6C
TICK  969 - RM1<-memD[6C] | RM1=1/0x1
TICK  970 - RM1<-memD[6D] | RM1=1/0x1
TICK  971 - RM1<-memD[6E] | RM1=1/0x1
TICK  972 - RM1<-memD[6F] | RM1=   1/0x1
TICK  974 @ 0x0B802000 -  PUSH SingleReg; PC++ | PC=5/0x5
TICK  975 - SP=SP-4 | SP=404/0x194
TICK  976 - RF1=SP | SP=404/0x194
TICK  977 - memD[0x194]<-RM1 | memD[0x194]=0x1
TICK  978 - memD[0x195]<-RM1 | memD[0x195]=0x0
TICK  979 - memD[0x196]<-RM1 | memD[0x196]=0x0
TICK  980 - memD[0x197]<-RM1 | memD[0x197]=0x0
TICK  981 @ 0x04240000 -  MOV MvImmReg; PC++ | PC=6/0x6
TICK  982 - RM2<-#1; PC++ | SP=404/0x194
TICK  983 @ 0x0F820000 -  POP SingleReg; PC++ | PC=8/0x8
TICK  984 - RF1<-SP | RF1=404/0x194
TICK  985 - RM1<-memD[194] | RM1=1/0x1
TICK  986 - RM1<-memD[195] | RM1=1/0x1
TICK  987 - RM1<-memD[196] | RM1=1/0x1
TICK  988 - RM1<-memD[197] | RM1=   1/0x1
TICK  989 - SP=SP+4 | SP=404/0x194
TICK  990 @ 0x51C02400 -  CMP RegReg; PC++ | PC=9/0x9
TICK  991 - CMP RM1, RM2 | N=0,Z=1,V=0,C=0; RM1=1/0x1 RM2=1/0x1
TICK  992 @ 0xC7000000 -  JNE JAbsAddr; PC++ | PC=10/0xA
TICK  993 - RF2<-memI[0xA]; PC++ | RF2=13/0xD
TICK  994 - JNE not taken | PC=11/0xB; N=0,Z=1,V=0,C=0
TICK  995 @ 0x83000000 -  JMP JAbsAddr; PC++ | PC=12/0xC
TICK  996 - PC<-memI[0x2]| PC=2/0x2
TICK  997 @ 0x04C20000 -  MOV MvMemReg; PC++ | PC=3/0x3
TICK  998 - RF1<-memI[3], PC++ | RF1=108/0x6C
TICK  999 - RM1<-memD[6C] | RM1=1/0x1
TICK  1000 - RM1<-memD[6D] | RM1=1/0x1
TICK  1001 - RM1<-memD[6E] | RM1=1/0x1
TICK  1002 - RM1<-memD[6F] | RM1=   1/0x1
------------Entering Interruption 0, value=0/0x0------------
TICK  1004 @ 0x62A00000 -  IN Digit; PC++ | PC=177/0xB1
TICK  1005 - RInData <- 0 digit (0/0x0) | RInData=0/0x0
TICK  1006 @ 0x04E10000 -  MOV MvRegMem; PC++ | PC=178/0xB2
TICK  1007 - RF1<-memI[0xB2]; PC++ 
TICK  1008 - memD[0x94]<-RInData | memD[0x94]=0x0
TICK  1009 - memD[0x95]<-RInData | memD[0x95]=0x0
TICK  1010 - memD[0x96]<-RInData | memD[0x96]=0x0
TICK  1011 - memD[0x97]<-RInData | memD[0x97]=0x0
TICK  1012 @ 0x04C20000 -  MOV MvMemReg; PC++ | PC=180/0xB4
TICK  1013 - RF1<-memI[180], PC++ | RF1=112/0x70
TICK  1014 - RM1<-memD[70] | RM1=1/0x1
TICK  1015 - RM1<-memD[71] | RM1=1/0x1
TICK  1016 - RM1<-memD[72] | RM1=1/0x1
TICK  1017 - RM1<-memD[73] | RM1=   1/0x1
TICK  1019 @ 0x0B802000 -  PUSH SingleReg; PC++ | PC=182/0xB6
TICK  1020 - SP=SP-4 | SP=404/0x194
TICK  1021 - RF1=SP | SP=404/0x194
TICK  1022 - memD[0x194]<-RM1 | memD[0x194]=0x1
TICK  1023 - memD[0x195]<-RM1 | memD[0x195]=0x0
TICK  1024 - memD[0x196]<-RM1 | memD[0x196]=0x0
TICK  1025 - memD[0x197]<-RM1 | memD[0x197]=0x0
TICK  1026 @ 0x04240000 -  MOV MvImmReg; PC++ | PC=183/0xB7
TICK  1027 - RM2<-#0; PC++ | SP=404/0x194
TICK  1028 @ 0x0F820000 -  POP SingleReg; PC++ | PC=185/0xB9
TICK  1029 - RF1<-SP | RF1=404/0x194
TICK  1030 - RM1<-memD[194] | RM1=1/0x1
TICK  1031 - RM1<-memD[195] | RM1=1/0x1
TICK  1032 - RM1<-memD[196] | RM1=1/0x1
TICK  1033 - RM1<-memD[197] | RM1=   1/0x1
TICK  1034 - SP=SP+4 | SP=404/0x194
TICK  1035 @ 0x51C02400 -  CMP RegReg; PC++ | PC=186/0xBA
TICK  1036 - CMP RM1, RM2 | N=0,Z=0,V=0,C=0; RM1=1/0x1 RM2=0/0x0
TICK  1037 @ 0xC7000000 -  JNE JAbsAddr; PC++ | PC=187/0xBB
TICK  1038 - RF2<-memI[0xBB]; PC++ | RF2=198/0xC6
TICK  1039 - JNE taken; PC<-RF2 | PC=198/0xC6
TICK  1040 @ 0x04C00000 -  MOV MvMemReg; PC++ | PC=199/0xC7
TICK  1041 - RF1<-memI[199], PC++ | RF1=148/0x94
TICK  1042 - RA<-memD[94] | RA=0/0x0
TICK  1043 - RA<-memD[95] | RA=0/0x0
TICK  1044 - RA<-memD[96] | RA=0/0x0
TICK  1045 - RA<-memD[97] | RA=   0/0x0
TICK  1047 @ 0x04C00000 -  MOV MvMemReg; PC++ | PC=201/0xC9
TICK  1048 - RF1<-memI[201], PC++ | RF1=148/0x94
TICK  1049 - RA<-memD[94] | RA=0/0x0
TICK  1050 - RA<-memD[95] | RA=0/0x0
TICK  1051 - RA<-memD[96] | RA=0/0x0
TICK  1052 - RA<-memD[97] | RA=   0/0x0
TICK  1054 @ 0x04C20000 -  MOV MvMemReg; PC++ | PC=203/0xCB
TICK  1055 - RF1<-memI[203], PC++ | RF1=104/0x68
TICK  1056 - RM1<-memD[68] | RM1=4/0x4
TICK  1057 - RM1<-memD[69] | RM1=4/0x4
TICK  1058 - RM1<-memD[6A] | RM1=4/0x4
TICK  1059 - RM1<-memD[6B] | RM1=   4/0x4
TICK  1061 @ 0x04C40000 -  MOV MvMemReg; PC++ | PC=205/0xCD
TICK  1062 - RF1<-memI[205], PC++ | RF1=120/0x78
TICK  1063 - RM2<-memD[78] | RM2=3/0x3
TICK  1064 - RM2<-memD[79] | RM2=3/0x3
TICK  1065 - RM2<-memD[7A] | RM2=3/0x3
TICK  1066 - RM2<-memD[7B] | RM2=   3/0x3
TICK  1068 @ 0x42062400 -  ADD MathRRR; PC++ | PC=207/0xCF
TICK  1069 - RAddr<-RM1+RM2 | RAddr=7/0x7 N=0,Z=0,V=0,C=0
TICK  1069 - RAddr<-RM1 + RM2 | RAddr=7/0x7
TICK  1070 @ 0x04A60000 -  MOV MvLowRegToRegInd; PC++ | PC=208/0xD0
TICK  1071 - memD[0x7] <- RA(byte); mem[RAddr]<-RA(byte) = 0x00
TICK  1072 @ 0x04C20000 -  MOV MvMemReg; PC++ | PC=209/0xD1
TICK  1073 - RF1<-memI[209], PC++ | RF1=120/0x78
TICK  1074 - RM1<-memD[78] | RM1=3/0x3
TICK  1075 - RM1<-memD[79] | RM1=3/0x3
TICK  1076 - RM1<-memD[7A] | RM1=3/0x3
TICK  1077 - RM1<-memD[7B] | RM1=   3/0x3
TICK  1079 @ 0x0B802000 -  PUSH SingleReg; PC++ | PC=211/0xD3
TICK  1080 - SP=SP-4 | SP=404/0x194
TICK  1081 - RF1=SP | SP=404/0x194
TICK  1082 - memD[0x194]<-RM1 | memD[0x194]=0x3
TICK  1083 - memD[0x195]<-RM1 | memD[0x195]=0x0
TICK  1084 - memD[0x196]<-RM1 | memD[0x196]=0x0
TICK  1085 - memD[0x197]<-RM1 | memD[0x197]=0x0
TICK  1086 @ 0x04240000 -  MOV MvImmReg; PC++ | PC=212/0xD4
TICK  1087 - RM2<-#1; PC++ | SP=404/0x194
TICK  1088 @ 0x0F820000 -  POP SingleReg; PC++ | PC=214/0xD6
TICK  1089 - RF1<-SP | RF1=404/0x194
TICK  1090 - RM1<-memD[194] | RM1=3/0x3
TICK  1091 - RM1<-memD[195] | RM1=3/0x3
TICK  1092 - RM1<-memD[196] | RM1=3/0x3
TICK  1093 - RM1<-memD[197] | RM1=   3/0x3
TICK  1094 - SP=SP+4 | SP=404/0x194
TICK  1095 @ 0x42002400 -  ADD MathRRR; PC++ | PC=215/0xD7
TICK  1096 - RA<-RM1+RM2 | RA=4/0x4 N=0,Z=0,V=0,C=0
TICK  1096 - RA<-RM1 + RM2 | RA=4/0x4
TICK  1097 @ 0x04E00000 -  MOV MvRegMem; PC++ | PC=216/0xD8
TICK  1098 - RF1<-memI[0xD8]; PC++ 
TICK  1099 - memD[0x78]<-RA | memD[0x78]=0x4
TICK  1100 - memD[0x79]<-RA | memD[0x79]=0x0
TICK  1101 - memD[0x7A]<-RA | memD[0x7A]=0x0
TICK  1102 - memD[0x7B]<-RA | memD[0x7B]=0x0
TICK  1103 @ 0x04C20000 -  MOV MvMemReg; PC++ | PC=218/0xDA
TICK  1104 - RF1<-memI[218], PC++ | RF1=116/0x74
TICK  1105 - RM1<-memD[74] | RM1=4/0x4
TICK  1106 - RM1<-memD[75] | RM1=4/0x4
TICK  1107 - RM1<-memD[76] | RM1=4/0x4
TICK  1108 - RM1<-memD[77] | RM1=   4/0x4
TICK  1110 @ 0x0B802000 -  PUSH SingleReg; PC++ | PC=220/0xDC
TICK  1111 - SP=SP-4 | SP=404/0x194
TICK  1112 - RF1=SP | SP=404/0x194
TICK  1113 - memD[0x194]<-RM1 | memD[0x194]=0x4
TICK  1114 - memD[0x195]<-RM1 | memD[0x195]=0x0
TICK  1115 - memD[0x196]<-RM1 | memD[0x196]=0x0
TICK  1116 - memD[0x197]<-RM1 | memD[0x197]=0x0
TICK  1117 @ 0x04240000 -  MOV MvImmReg; PC++ | PC=221/0xDD
TICK  1118 - RM2<-#0; PC++ | SP=404/0x194
TICK  1119 @ 0x0F820000 -  POP SingleReg; PC++ | PC=223/0xDF
TICK  1120 - RF1<-SP | RF1=404/0x194
TICK  1121 - RM1<-memD[194] | RM1=4/0x4
TICK  1122 - RM1<-memD[195] | RM1=4/0x4
TICK  1123 - RM1<-memD[196] | RM1=4/0x4
TICK  1124 - RM1<-memD[197] | RM1=   4/0x4
TICK  1125 - SP=SP+4 | SP=404/0x194
TICK  1126 @ 0x51C02400 -  CMP RegReg; PC++ | PC=224/0xE0
TICK  1127 - CMP RM1, RM2 | N=0,Z=0,V=0,C=0; RM1=4/0x4 RM2=0/0x0
TICK  1128 @ 0xC3000000 -  JE JAbsAddr; PC++ | PC=225/0xE1
TICK  1129 - RF2<-memI[0xE1]; PC++ | RF2=239/0xEF
TICK  1130 - no jump | PC=226/0xE2; N=0,Z=0,V=0,C=0
TICK  1131 @ 0x04C20000 -  MOV MvMemReg; PC++ | PC=227/0xE3
TICK  1132 - RF1<-memI[227], PC++ | RF1=120/0x78
TICK  1133 - RM1<-memD[78] | RM1=4/0x4
TICK  1134 - RM1<-memD[79] | RM1=4/0x4
TICK  1135 - RM1<-memD[7A] | RM1=4/0x4
TICK  1136 - RM1<-memD[7B] | RM1=   4/0x4
TICK  1138 @ 0x0B802000 -  PUSH SingleReg; PC++ | PC=229/0xE5
TICK  1139 - SP=SP-4 | SP=404/0x194
TICK  1140 - RF1=SP | SP=404/0x194
TICK  1141 - memD[0x194]<-RM1 | memD[0x194]=0x4
TICK  1142 - memD[0x195]<-RM1 | memD[0x195]=0x0
TICK  1143 - memD[0x196]<-RM1 | memD[0x196]=0x0
TICK  1144 - memD[0x197]<-RM1 | memD[0x197]=0x0
TICK  1145 @ 0x04C40000 -  MOV MvMemReg; PC++ | PC=230/0xE6
TICK  1146 - RF1<-memI[230], PC++ | RF1=116/0x74
TICK  1147 - RM2<-memD[74] | RM2=4/0x4
TICK  1148 - RM2<-memD[75] | RM2=4/0x4
TICK  1149 - RM2<-memD[76] | RM2=4/0x4
TICK  1150 - RM2<-memD[77] | RM2=   4/0x4
TICK  1152 @ 0x0F820000 -  POP SingleReg; PC++ | PC=232/0xE8
TICK  1153 - RF1<-SP | RF1=404/0x194
TICK  1154 - RM1<-memD[194] | RM1=4/0x4
TICK  1155 - RM1<-memD[195] | RM1=4/0x4
TICK  1156 - RM1<-memD[196] | RM1=4/0x4
TICK  1157 - RM1<-memD[197] | RM1=   4/0x4
TICK  1158 - SP=SP+4 | SP=404/0x194
TICK  1159 @ 0x51C02400 -  CMP RegReg; PC++ | PC=233/0xE9
TICK  1160 - CMP RM1, RM2 | N=0,Z=1,V=0,C=0; RM1=4/0x4 RM2=4/0x4
TICK  1161 @ 0xCF000000 -  JL JAbsAddr; PC++ | PC=234/0xEA
TICK  1162 - RF2<-memI[0xEA]; PC++ | RF2=239/0xEF
TICK  1163 - JL not taken | PC=235/0xEB N=0,Z=1,V=0,C=0
TICK  1164 @ 0x04200000 -  MOV MvImmReg; PC++ | PC=236/0xEC
TICK  1165 - RA<-#0; PC++ | SP=408/0x198
TICK  1166 @ 0x04E00000 -  MOV MvRegMem; PC++ | PC=238/0xEE
TICK  1167 - RF1<-memI[0xEE]; PC++ 
TICK  1168 - memD[0x6C]<-RA | memD[0x6C]=0x0
TICK  1169 - memD[0x6D]<-RA | memD[0x6D]=0x0
TICK  1170 - memD[0x6E]<-RA | memD[0x6E]=0x0
TICK  1171 - memD[0x6F]<-RA | memD[0x6F]=0x0
TICK  1172 @ 0x93E00000 -  IRet NoOperands; PC++ | PC=240/0xF0
TICK  1173 - restore register values | PC=4/0x4
------------Exiting interruption------------
TICK  1174 @ 0x0B802000 -  PUSH SingleReg; PC++ | PC=5/0x5
TICK  1175 - SP=SP-4 | SP=404/0x194
TICK  1176 - RF1=SP | SP=404/0x194
TICK  1177 - memD[0x194]<-RM1 | memD[0x194]=0x1
TICK  1178 - memD[0x195]<-RM1 | memD[0x195]=0x0
TICK  1179 - memD[0x196]<-RM1 | memD[0x196]=0x0
TICK  1180 - memD[0x197]<-RM1 | memD[0x197]=0x0
TICK  1181 @ 0x04240000 -  MOV MvImmReg; PC++ | PC=6/0x6
TICK  1182 - RM2<-#1; PC++ | SP=404/0x194
TICK  1183 @ 0x0F820000 -  POP SingleReg; PC++ | PC=8/0x8
TICK  1184 - RF1<-SP | RF1=404/0x194
TICK  1185 - RM1<-memD[194] | RM1=1/0x1
TICK  1186 - RM1<-memD[195] | RM1=1/0x1
TICK  1187 - RM1<-memD[196] | RM1=1/0x1
TICK  1188 - RM1<-memD[197] | RM1=   1/0x1
TICK  1189 - SP=SP+4 | SP=404/0x194
TICK  1190 @ 0x51C02400 -  CMP RegReg; PC++ | PC=9/0x9
TICK  1191 - CMP RM1, RM2 | N=0,Z=1,V=0,C=0; RM1=1/0x1 RM2=1/0x1
TICK  1192 @ 0xC7000000 -  JNE JAbsAddr; PC++ | PC=10/0xA
TICK  1193 - RF2<-memI[0xA]; PC++ | RF2=13/0xD
TICK  1194 - JNE not taken | PC=11/0xB; N=0,Z=1,V=0,C=0
TICK  1195 @ 0x83000000 -  JMP JAbsAddr; PC++ | PC=12/0xC
TICK  1196 - PC<-memI[0x2]| PC=2/0x2
TICK  1197 @ 0x04C20000 -  MOV MvMemReg; PC++ | PC=3/0x3
TICK  1198 - RF1<-memI[3], PC++ | RF1=108/0x6C
TICK  1199 - RM1<-memD[6C] | RM1=0/0x0
TICK  1200 - RM1<-memD[6D] | RM1=0/0x0
TICK  1201 - RM1<-memD[6E] | RM1=0/0x0
TICK  1202 - RM1<-memD[6F] | RM1=   0/0x0
TICK  1204 @ 0x0B802000 -  PUSH SingleReg; PC++ | PC=5/0x5
TICK  1205 - SP=SP-4 | SP=404/0x194
TICK  1206 - RF1=SP | SP=404/0x194
TICK  1207 - memD[0x194]<-RM1 | memD[0x194]=0x0
TICK  1208 - memD[0x195]<-RM1 | memD[0x195]=0x0
TICK  1209 - memD[0x196]<-RM1 | memD[0x196]=0x0
TICK  1210 - memD[0x197]<-RM1 | memD[0x197]=0x0
TICK  1211 @ 0x04240000 -  MOV MvImmReg; PC++ | PC=6/0x6
TICK  1212 - RM2<-#1; PC++ | SP=404/0x194
TICK  1213 @ 0x0F820000 -  POP SingleReg; PC++ | PC=8/0x8
TICK  1214 - RF1<-SP | RF1=404/0x194
TICK  1215 - RM1<-memD[194] | RM1=0/0x0
TICK  1216 - RM1<-memD[195] | RM1=0/0x0
TICK  1217 - RM1<-memD[196] | RM1=0/0x0
TICK  1218 - RM1<-memD[197] | RM1=   0/0x0
TICK  1219 - SP=SP+4 | SP=404/0x194
TICK  1220 @ 0x51C02400 -  CMP RegReg; PC++ | PC=9/0x9
TICK  1221 - CMP RM1, RM2 | N=1,Z=0,V=0,C=1; RM1=0/0x0 RM2=1/0x1
TICK  1222 @ 0xC7000000 -  JNE JAbsAddr; PC++ | PC=10/0xA
TICK  1223 - RF2<-memI[0xA]; PC++ | RF2=13/0xD
TICK  1224 - JNE taken; PC<-RF2 | PC=13/0xD
TICK  1225 @ 0x04C00000 -  MOV MvMemReg; PC++ | PC=14/0xE
TICK  1226 - RF1<-memI[14], PC++ | RF1=116/0x74
TICK  1227 - RA<-memD[74] | RA=4/0x4
TICK  1228 - RA<-memD[75] | RA=4/0x4
TICK  1229 - RA<-memD[76] | RA=4/0x4
TICK  1230 - RA<-memD[77] | RA=   4/0x4
TICK  1232 @ 0x04E00000 -  MOV MvRegMem; PC++ | PC=16/0x10
TICK  1233 - RF1<-memI[0x10]; PC++ 
TICK  1234 - memD[0x84]<-RA | memD[0x84]=0x4
TICK  1235 - memD[0x85]<-RA | memD[0x85]=0x0
TICK  1236 - memD[0x86]<-RA | memD[0x86]=0x0
TICK  1237 - memD[0x87]<-RA | memD[0x87]=0x0
TICK  1238 @ 0x04C20000 -  MOV MvMemReg; PC++ | PC=18/0x12
TICK  1239 - RF1<-memI[18], PC++ | RF1=124/0x7C
TICK  1240 - RM1<-memD[7C] | RM1=1/0x1
TICK  1241 - RM1<-memD[7D] | RM1=1/0x1
TICK  1242 - RM1<-memD[7E] | RM1=1/0x1
TICK  1243 - RM1<-memD[7F] | RM1=   1/0x1
TICK  1245 @ 0x0B802000 -  PUSH SingleReg; PC++ | PC=20/0x14
TICK  1246 - SP=SP-4 | SP=404/0x194
TICK  1247 - RF1=SP | SP=404/0x194
TICK  1248 - memD[0x194]<-RM1 | memD[0x194]=0x1
TICK  1249 - memD[0x195]<-RM1 | memD[0x195]=0x0
TICK  1250 - memD[0x196]<-RM1 | memD[0x196]=0x0
TICK  1251 - memD[0x197]<-RM1 | memD[0x197]=0x0
TICK  1252 @ 0x04240000 -  MOV MvImmReg; PC++ | PC=21/0x15
TICK  1253 - RM2<-#1; PC++ | SP=404/0x194
TICK  1254 @ 0x0F820000 -  POP SingleReg; PC++ | PC=23/0x17
TICK  1255 - RF1<-SP | RF1=404/0x194
TICK  1256 - RM1<-memD[194] | RM1=1/0x1
TICK  1257 - RM1<-memD[195] | RM1=1/0x1
TICK  1258 - RM1<-memD[196] | RM1=1/0x1
TICK  1259 - RM1<-memD[197] | RM1=   1/0x1
TICK  1260 - SP=SP+4 | SP=404/0x194
TICK  1261 @ 0x51C02400 -  CMP RegReg; PC++ | PC=24/0x18
TICK  1262 - CMP RM1, RM2 | N=0,Z=1,V=0,C=0; RM1=1/0x1 RM2=1/0x1
TICK  1263 @ 0xC7000000 -  JNE JAbsAddr; PC++ | PC=25/0x19
TICK  1264 - RF2<-memI[0x19]; PC++ | RF2=136/0x88
TICK  1265 - JNE not taken | PC=26/0x1A; N=0,Z=1,V=0,C=0
TICK  1266 @ 0x04200000 -  MOV MvImmReg; PC++ | PC=27/0x1B
TICK  1267 - RA<-#0; PC++ | SP=408/0x198
TICK  1268 @ 0x04E00000 -  MOV MvRegMem; PC++ | PC=29/0x1D
TICK  1269 - RF1<-memI[0x1D]; PC++ 
TICK  1270 - memD[0x7C]<-RA | memD[0x7C]=0x0
TICK  1271 - memD[0x7D]<-RA | memD[0x7D]=0x0
TICK  1272 - memD[0x7E]<-RA | memD[0x7E]=0x0
TICK  1273 - memD[0x7F]<-RA | memD[0x7F]=0x0
TICK  1274 @ 0x04200000 -  MOV MvImmReg; PC++ | PC=31/0x1F
TICK  1275 - RA<-#0; PC++ | SP=408/0x198
TICK  1276 @ 0x04E00000 -  MOV MvRegMem; PC++ | PC=33/0x21
TICK  1277 - RF1<-memI[0x21]; PC++ 
TICK  1278 - memD[0x78]<-RA | memD[0x78]=0x0
TICK  1279 - memD[0x79]<-RA | memD[0x79]=0x0
TICK  1280 - memD[0x7A]<-RA | memD[0x7A]=0x0
TICK  1281 - memD[0x7B]<-RA | memD[0x7B]=0x0
TICK  1282 @ 0x04C20000 -  MOV MvMemReg; PC++ | PC=35/0x23
TICK  1283 - RF1<-memI[35], PC++ | RF1=120/0x78
TICK  1284 - RM1<-memD[78] | RM1=0/0x0
TICK  1285 - RM1<-memD[79] | RM1=0/0x0
TICK  1286 - RM1<-memD[7A] | RM1=0/0x0
TICK  1287 - RM1<-memD[7B] | RM1=   0/0x0
TICK  1289 @ 0x0B802000 -  PUSH SingleReg; PC++ | PC=37/0x25
TICK  1290 - SP=SP-4 | SP=404/0x194
TICK  1291 - RF1=SP | SP=404/0x194
TICK  1292 - memD[0x194]<-RM1 | memD[0x194]=0x0
TICK  1293 - memD[0x195]<-RM1 | memD[0x195]=0x0
TICK  1294 - memD[0x196]<-RM1 | memD[0x196]=0x0
TICK  1295 - memD[0x197]<-RM1 | memD[0x197]=0x0
TICK  1296 @ 0x04C20000 -  MOV MvMemReg; PC++ | PC=38/0x26
TICK  1297 - RF1<-memI[38], PC++ | RF1=132/0x84
TICK  1298 - RM1<-memD[84] | RM1=4/0x4
TICK  1299 - RM1<-memD[85] | RM1=4/0x4
TICK  1300 - RM1<-memD[86] | RM1=4/0x4
