TICK  803 - memD[0x109]<-RM1 | memD[0x109]=0x0
TICK  804 - memD[0x10A]<-RM1 | memD[0x10A]=0x0
TICK  805 - memD[0x10B]<-RM1 | memD[0x10B]=0x0
TICK  806 @ 0x04240000 -  MOV MvImmReg; PC++ | PC=6/0x6
TICK  807 - RM2<-#1; PC++ | SP=264/0x108
TICK  808 @ 0x0F820000 -  POP SingleReg; PC++ | PC=8/0x8
TICK  809 - RF1<-SP | RF1=264/0x108
TICK  810 - RM1<-memD[108] | RM1=1/0x1
TICK  811 - RM1<-memD[109] | RM1=1/0x1
TICK  812 - RM1<-memD[10A] | RM1=1/0x1
TICK  813 - RM1<-memD[10B] | RM1=   1/0x1
TICK  814 - SP=SP+4 | SP=264/0x108
TICK  815 @ 0x51C02400 -  CMP RegReg; PC++ | PC=9/0x9
TICK  816 - CMP RM1, RM2 | N=0,Z=1,V=0,C=0; RM1=1/0x1 RM2=1/0x1
TICK  817 @ 0xC7000000 -  JNE JAbsAddr; PC++ | PC=10/0xA
TICK  818 - RF2<-memI[0xA]; PC++ | RF2=13/0xD
TICK  819 - JNE not taken | PC=11/0xB; N=0,Z=1,V=0,C=0
TICK  820 @ 0x83000000 -  JMP JAbsAddr; PC++ | PC=12/0xC
TICK  821 - PC<-memI[0x2]| PC=2/0x2
TICK  822 @ 0x04220000 -  MOV MvImmReg; PC++ | PC=3/0x3
TICK  823 - RM1<-#1; PC++ | SP=268/0x10C
TICK  824 @ 0x0B802000 -  PUSH SingleReg; PC++ | PC=5/0x5
TICK  825 - SP=SP-4 | SP=264/0x108
TICK  826 - RF1=SP | SP=264/0x108
TICK  827 - memD[0x108]<-RM1 | memD[0x108]=0x1
TICK  828 - memD[0x109]<-RM1 | memD[0x109]=0x0
TICK  829 - memD[0x10A]<-RM1 | memD[0x10A]=0x0
TICK  830 - memD[0x10B]<-RM1 | memD[0x10B]=0x0
TICK  831 @ 0x04240000 -  MOV MvImmReg; PC++ | PC=6/0x6
TICK  832 - RM2<-#1; PC++ | SP=264/0x108
TICK  833 @ 0x0F820000 -  POP SingleReg; PC++ | PC=8/0x8
TICK  834 - RF1<-SP | RF1=264/0x108
TICK  835 - RM1<-memD[108] | RM1=1/0x1
TICK  836 - RM1<-memD[109] | RM1=1/0x1
TICK  837 - RM1<-memD[10A] | RM1=1/0x1
TICK  838 - RM1<-memD[10B] | RM1=   1/0x1
TICK  839 - SP=SP+4 | SP=264/0x108
TICK  840 @ 0x51C02400 -  CMP RegReg; PC++ | PC=9/0x9
TICK  841 - CMP RM1, RM2 | N=0,Z=1,V=0,C=0; RM1=1/0x1 RM2=1/0x1
TICK  842 @ 0xC7000000 -  JNE JAbsAddr; PC++ | PC=10/0xA
TICK  843 - RF2<-memI[0xA]; PC++ | RF2=13/0xD
TICK  844 - JNE not taken | PC=11/0xB; N=0,Z=1,V=0,C=0
TICK  845 @ 0x83000000 -  JMP JAbsAddr; PC++ | PC=12/0xC
TICK  846 - PC<-memI[0x2]| PC=2/0x2
TICK  847 @ 0x04220000 -  MOV MvImmReg; PC++ | PC=3/0x3
TICK  848 - RM1<-#1; PC++ | SP=268/0x10C
TICK  849 @ 0x0B802000 -  PUSH SingleReg; PC++ | PC=5/0x5
TICK  850 - SP=SP-4 | SP=264/0x108
TICK  851 - RF1=SP | SP=264/0x108
TICK  852 - memD[0x108]<-RM1 | memD[0x108]=0x1
TICK  853 - memD[0x109]<-RM1 | memD[0x109]=0x0
TICK  854 - memD[0x10A]<-RM1 | memD[0x10A]=0x0
TICK  855 - memD[0x10B]<-RM1 | memD[0x10B]=0x0
TICK  856 @ 0x04240000 -  MOV MvImmReg; PC++ | PC=6/0x6
TICK  857 - RM2<-#1; PC++ | SP=264/0x108
TICK  858 @ 0x0F820000 -  POP SingleReg; PC++ | PC=8/0x8
TICK  859 - RF1<-SP | RF1=264/0x108
TICK  860 - RM1<-memD[108] | RM1=1/0x1
TICK  861 - RM1<-memD[109] | RM1=1/0x1
TICK  862 - RM1<-memD[10A] | RM1=1/0x1
TICK  863 - RM1<-memD[10B] | RM1=   1/0x1
TICK  864 - SP=SP+4 | SP=264/0x108
TICK  865 @ 0x51C02400 -  CMP RegReg; PC++ | PC=9/0x9
TICK  866 - CMP RM1, RM2 | N=0,Z=1,V=0,C=0; RM1=1/0x1 RM2=1/0x1
TICK  867 @ 0xC7000000 -  JNE JAbsAddr; PC++ | PC=10/0xA
TICK  868 - RF2<-memI[0xA]; PC++ | RF2=13/0xD
TICK  869 - JNE not taken | PC=11/0xB; N=0,Z=1,V=0,C=0
TICK  870 @ 0x83000000 -  JMP JAbsAddr; PC++ | PC=12/0xC
TICK  871 - PC<-memI[0x2]| PC=2/0x2
TICK  872 @ 0x04220000 -  MOV MvImmReg; PC++ | PC=3/0x3
TICK  873 - RM1<-#1; PC++ | SP=268/0x10C
TICK  874 @ 0x0B802000 -  PUSH SingleReg; PC++ | PC=5/0x5
TICK  875 - SP=SP-4 | SP=264/0x108
TICK  876 - RF1=SP | SP=264/0x108
TICK  877 - memD[0x108]<-RM1 | memD[0x108]=0x1
TICK  878 - memD[0x109]<-RM1 | memD[0x109]=0x0
TICK  879 - memD[0x10A]<-RM1 | memD[0x10A]=0x0
TICK  880 - memD[0x10B]<-RM1 | memD[0x10B]=0x0
TICK  881 @ 0x04240000 -  MOV MvImmReg; PC++ | PC=6/0x6
TICK  882 - RM2<-#1; PC++ | SP=264/0x108
TICK  883 @ 0x0F820000 -  POP SingleReg; PC++ | PC=8/0x8
TICK  884 - RF1<-SP | RF1=264/0x108
TICK  885 - RM1<-memD[108] | RM1=1/0x1
TICK  886 - RM1<-memD[109] | RM1=1/0x1
TICK  887 - RM1<-memD[10A] | RM1=1/0x1
TICK  888 - RM1<-memD[10B] | RM1=   1/0x1
TICK  889 - SP=SP+4 | SP=264/0x108
TICK  890 @ 0x51C02400 -  CMP RegReg; PC++ | PC=9/0x9
TICK  891 - CMP RM1, RM2 | N=0,Z=1,V=0,C=0; RM1=1/0x1 RM2=1/0x1
TICK  892 @ 0xC7000000 -  JNE JAbsAddr; PC++ | PC=10/0xA
TICK  893 - RF2<-memI[0xA]; PC++ | RF2=13/0xD
TICK  894 - JNE not taken | PC=11/0xB; N=0,Z=1,V=0,C=0
TICK  895 @ 0x83000000 -  JMP JAbsAddr; PC++ | PC=12/0xC
TICK  896 - PC<-memI[0x2]| PC=2/0x2
TICK  897 @ 0x04220000 -  MOV MvImmReg; PC++ | PC=3/0x3
TICK  898 - RM1<-#1; PC++ | SP=268/0x10C
TICK  899 @ 0x0B802000 -  PUSH SingleReg; PC++ | PC=5/0x5
TICK  900 - SP=SP-4 | SP=264/0x108
TICK  901 - RF1=SP | SP=264/0x108
TICK  902 - memD[0x108]<-RM1 | memD[0x108]=0x1
TICK  903 - memD[0x109]<-RM1 | memD[0x109]=0x0
TICK  904 - memD[0x10A]<-RM1 | memD[0x10A]=0x0
TICK  905 - memD[0x10B]<-RM1 | memD[0x10B]=0x0
TICK  906 @ 0x04240000 -  MOV MvImmReg; PC++ | PC=6/0x6
TICK  907 - RM2<-#1; PC++ | SP=264/0x108
TICK  908 @ 0x0F820000 -  POP SingleReg; PC++ | PC=8/0x8
TICK  909 - RF1<-SP | RF1=264/0x108
TICK  910 - RM1<-memD[108] | RM1=1/0x1
TICK  911 - RM1<-memD[109] | RM1=1/0x1
TICK  912 - RM1<-memD[10A] | RM1=1/0x1
TICK  913 - RM1<-memD[10B] | RM1=   1/0x1
TICK  914 - SP=SP+4 | SP=264/0x108
TICK  915 @ 0x51C02400 -  CMP RegReg; PC++ | PC=9/0x9
TICK  916 - CMP RM1, RM2 | N=0,Z=1,V=0,C=0; RM1=1/0x1 RM2=1/0x1
TICK  917 @ 0xC7000000 -  JNE JAbsAddr; PC++ | PC=10/0xA
TICK  918 - RF2<-memI[0xA]; PC++ | RF2=13/0xD
TICK  919 - JNE not taken | PC=11/0xB; N=0,Z=1,V=0,C=0
TICK  920 @ 0x83000000 -  JMP JAbsAddr; PC++ | PC=12/0xC
TICK  921 - PC<-memI[0x2]| PC=2/0x2
TICK  922 @ 0x04220000 -  MOV MvImmReg; PC++ | PC=3/0x3
TICK  923 - RM1<-#1; PC++ | SP=268/0x10C
TICK  924 @ 0x0B802000 -  PUSH SingleReg; PC++ | PC=5/0x5
TICK  925 - SP=SP-4 | SP=264/0x108
TICK  926 - RF1=SP | SP=264/0x108
TICK  927 - memD[0x108]<-RM1 | memD[0x108]=0x1
TICK  928 - memD[0x109]<-RM1 | memD[0x109]=0x0
TICK  929 - memD[0x10A]<-RM1 | memD[0x10A]=0x0
TICK  930 - memD[0x10B]<-RM1 | memD[0x10B]=0x0
TICK  931 @ 0x04240000 -  MOV MvImmReg; PC++ | PC=6/0x6
TICK  932 - RM2<-#1; PC++ | SP=264/0x108
TICK  933 @ 0x0F820000 -  POP SingleReg; PC++ | PC=8/0x8
TICK  934 - RF1<-SP | RF1=264/0x108
TICK  935 - RM1<-memD[108] | RM1=1/0x1
TICK  936 - RM1<-memD[109] | RM1=1/0x1
TICK  937 - RM1<-memD[10A] | RM1=1/0x1
TICK  938 - RM1<-memD[10B] | RM1=   1/0x1
TICK  939 - SP=SP+4 | SP=264/0x108
TICK  940 @ 0x51C02400 -  CMP RegReg; PC++ | PC=9/0x9
TICK  941 - CMP RM1, RM2 | N=0,Z=1,V=0,C=0; RM1=1/0x1 RM2=1/0x1
TICK  942 @ 0xC7000000 -  JNE JAbsAddr; PC++ | PC=10/0xA
TICK  943 - RF2<-memI[0xA]; PC++ | RF2=13/0xD
TICK  944 - JNE not taken | PC=11/0xB; N=0,Z=1,V=0,C=0
TICK  945 @ 0x83000000 -  JMP JAbsAddr; PC++ | PC=12/0xC
TICK  946 - PC<-memI[0x2]| PC=2/0x2
TICK  947 @ 0x04220000 -  MOV MvImmReg; PC++ | PC=3/0x3
TICK  948 - RM1<-#1; PC++ | SP=268/0x10C
TICK  949 @ 0x0B802000 -  PUSH SingleReg; PC++ | PC=5/0x5
TICK  950 - SP=SP-4 | SP=264/0x108
TICK  951 - RF1=SP | SP=264/0x108
TICK  952 - memD[0x108]<-RM1 | memD[0x108]=0x1
TICK  953 - memD[0x109]<-RM1 | memD[0x109]=0x0
TICK  954 - memD[0x10A]<-RM1 | memD[0x10A]=0x0
TICK  955 - memD[0x10B]<-RM1 | memD[0x10B]=0x0
TICK  956 @ 0x04240000 -  MOV MvImmReg; PC++ | PC=6/0x6
TICK  957 - RM2<-#1; PC++ | SP=264/0x108
TICK  958 @ 0x0F820000 -  POP SingleReg; PC++ | PC=8/0x8
TICK  959 - RF1<-SP | RF1=264/0x108
TICK  960 - RM1<-memD[108] | RM1=1/0x1
TICK  961 - RM1<-memD[109] | RM1=1/0x1
TICK  962 - RM1<-memD[10A] | RM1=1/0x1
TICK  963 - RM1<-memD[10B] | RM1=   1/0x1
TICK  964 - SP=SP+4 | SP=264/0x108
TICK  965 @ 0x51C02400 -  CMP RegReg; PC++ | PC=9/0x9
TICK  966 - CMP RM1, RM2 | N=0,Z=1,V=0,C=0; RM1=1/0x1 RM2=1/0x1
TICK  967 @ 0xC7000000 -  JNE JAbsAddr; PC++ | PC=10/0xA
TICK  968 - RF2<-memI[0xA]; PC++ | RF2=13/0xD
TICK  969 - JNE not taken | PC=11/0xB; N=0,Z=1,V=0,C=0
TICK  970 @ 0x83000000 -  JMP JAbsAddr; PC++ | PC=12/0xC
TICK  971 - PC<-memI[0x2]| PC=2/0x2
TICK  972 @ 0x04220000 -  MOV MvImmReg; PC++ | PC=3/0x3
TICK  973 - RM1<-#1; PC++ | SP=268/0x10C
TICK  974 @ 0x0B802000 -  PUSH SingleReg; PC++ | PC=5/0x5
TICK  975 - SP=SP-4 | SP=264/0x108
TICK  976 - RF1=SP | SP=264/0x108
TICK  977 - memD[0x108]<-RM1 | memD[0x108]=0x1
TICK  978 - memD[0x109]<-RM1 | memD[0x109]=0x0
TICK  979 - memD[0x10A]<-RM1 | memD[0x10A]=0x0
TICK  980 - memD[0x10B]<-RM1 | memD[0x10B]=0x0
TICK  981 @ 0x04240000 -  MOV MvImmReg; PC++ | PC=6/0x6
TICK  982 - RM2<-#1; PC++ | SP=264/0x108
TICK  983 @ 0x0F820000 -  POP SingleReg; PC++ | PC=8/0x8
TICK  984 - RF1<-SP | RF1=264/0x108
TICK  985 - RM1<-memD[108] | RM1=1/0x1
TICK  986 - RM1<-memD[109] | RM1=1/0x1
TICK  987 - RM1<-memD[10A] | RM1=1/0x1
TICK  988 - RM1<-memD[10B] | RM1=   1/0x1
TICK  989 - SP=SP+4 | SP=264/0x108
TICK  990 @ 0x51C02400 -  CMP RegReg; PC++ | PC=9/0x9
TICK  991 - CMP RM1, RM2 | N=0,Z=1,V=0,C=0; RM1=1/0x1 RM2=1/0x1
TICK  992 @ 0xC7000000 -  JNE JAbsAddr; PC++ | PC=10/0xA
TICK  993 - RF2<-memI[0xA]; PC++ | RF2=13/0xD
TICK  994 - JNE not taken | PC=11/0xB; N=0,Z=1,V=0,C=0
TICK  995 @ 0x83000000 -  JMP JAbsAddr; PC++ | PC=12/0xC
TICK  996 - PC<-memI[0x2]| PC=2/0x2
TICK  997 @ 0x04220000 -  MOV MvImmReg; PC++ | PC=3/0x3
TICK  998 - RM1<-#1; PC++ | SP=268/0x10C
TICK  999 @ 0x0B802000 -  PUSH SingleReg; PC++ | PC=5/0x5
